dID,cID,rID,startPos,finishPos
81,46,412,17,12
58,40,412,14,13
133,18,412,16,14
109,43,412,21,15
112,43,412,19,16
138,18,412,22,17
140,44,412,15,18
110,7,412,1,19
139,46,412,20,20
121,37,412,10,21
142,44,412,18,22
110,7,413,2,1
107,7,413,4,2
131,39,413,1,3
101,39,413,6,4
137,11,413,5,5
90,37,413,7,6
113,38,413,11,7
133,18,413,8,8
121,37,413,13,9
103,36,413,10,10
58,40,413,12,11
81,46,413,18,12
136,11,413,3,13
138,18,413,16,14
142,44,413,15,15
109,43,413,21,16
112,43,413,22,17
67,38,413,17,18
139,46,413,20,19
143,36,413,14,20
100,40,413,9,21
140,44,413,19,22
107,7,414,1,1
110,7,414,3,2
136,11,414,5,3
131,39,414,4,4
113,38,414,7,5
100,40,414,13,6
138,18,414,12,7
90,37,414,8,8
101,39,414,9,9
81,46,414,19,10
121,37,414,14,11
67,38,414,17,12
112,43,414,22,13
133,18,414,15,14
103,36,414,2,15
58,40,414,11,16
137,11,414,6,17
109,43,414,21,18
142,44,414,16,19
143,36,414,10,20
139,46,414,20,21
140,44,414,18,22
110,7,415,1,1
136,11,415,3,2
107,7,415,4,3
131,39,415,5,4
101,39,415,9,5
103,36,415,7,6
113,38,415,6,7
133,18,415,11,8
67,38,415,10,9
90,37,415,8,10
100,40,415,13,11
137,11,415,2,12
121,37,415,15,13
58,40,415,12,14
143,36,415,17,15
139,46,415,19,16
140,44,415,14,17
142,44,415,18,18
138,18,415,16,19
81,46,415,20,20
136,11,416,3,1
131,39,416,5,2
110,7,416,1,3
113,38,416,9,4
140,44,416,19,5
58,40,416,14,6
138,18,416,13,7
137,11,416,4,8
107,7,416,2,9
103,36,416,7,10
100,40,416,11,11
121,37,416,10,12
90,37,416,8,13
101,39,416,12,14
139,46,416,18,15
133,18,416,6,16
143,36,416,17,17
81,46,416,20,18
67,38,416,15,19
142,44,416,16,20
131,39,417,2,1
101,39,417,8,2
67,38,417,13,3
121,37,417,11,4
110,7,417,6,5
90,37,417,14,6
58,40,417,9,7
140,44,417,19,8
137,11,417,7,9
133,18,417,5,10
100,40,417,20,11
113,38,417,10,12
142,44,417,18,13
81,46,417,17,14
138,18,417,12,15
103,36,417,4,16
143,36,417,15,17
107,7,417,3,18
136,11,417,1,19
139,46,417,16,20
110,7,418,2,1
107,7,418,1,2
90,37,418,4,3
137,11,418,10,4
131,39,418,5,5
113,38,418,6,6
143,36,418,9,7
103,36,418,3,8
67,38,418,7,9
136,11,418,13,10
121,37,418,8,11
140,44,418,12,12
101,39,418,11,13
58,40,418,20,14
138,18,418,15,15
133,18,418,19,16
142,44,418,14,17
81,46,418,17,18
139,46,418,18,19
100,40,418,16,20
136,11,419,4,1
101,39,419,5,2
58,40,419,16,3
107,7,419,3,4
137,11,419,1,5
103,36,419,6,6
90,37,419,14,7
138,18,419,15,8
133,18,419,20,9
113,38,419,2,10
142,44,419,13,11
121,37,419,12,12
110,7,419,9,13
131,39,419,10,14
100,40,419,17,15
143,36,419,7,16
81,46,419,19,17
139,46,419,18,18
140,44,419,8,19
67,38,419,11,20
136,11,420,1,1
143,36,420,17,2
110,7,420,2,3
101,39,420,12,4
137,11,420,3,5
107,7,420,6,6
131,39,420,7,7
140,44,420,9,8
90,37,420,4,9
133,18,420,13,10
103,36,420,5,11
142,44,420,15,12
67,38,420,10,13
138,18,420,16,14
139,46,420,19,15
81,46,420,20,16
100,40,420,14,17
58,40,420,18,18
113,38,420,8,19
121,37,420,11,20
137,11,421,2,1
121,37,421,5,2
107,7,421,6,3
103,36,421,7,4
136,11,421,1,5
143,36,421,10,6
90,37,421,9,7
131,39,421,4,8
113,38,421,8,9
101,39,421,15,10
67,38,421,13,11
100,40,421,12,12
138,18,421,16,13
133,18,421,14,14
81,46,421,18,15
58,40,421,17,16
110,7,421,3,17
142,44,421,19,18
139,46,421,20,19
140,44,421,11,20
110,7,422,1,1
136,11,422,2,2
131,39,422,3,3
137,11,422,5,4
90,37,422,7,5
140,44,422,6,6
121,37,422,13,7
133,18,422,9,8
101,39,422,8,9
142,44,422,10,10
143,36,422,15,11
113,38,422,14,12
100,40,422,16,13
81,46,422,18,14
138,18,422,11,15
58,40,422,19,16
67,38,422,17,17
107,7,422,4,18
139,46,422,20,19
103,36,422,12,20
110,7,423,2,1
101,39,423,5,2
136,11,423,1,3
103,36,423,6,4
140,44,423,10,5
131,39,423,8,6
142,44,423,9,7
113,38,423,7,8
121,37,423,13,9
137,11,423,3,10
67,38,423,14,11
133,18,423,15,12
139,46,423,18,13
138,18,423,19,14
100,40,423,17,15
90,37,423,11,16
81,46,423,20,17
107,7,423,4,18
58,40,423,16,19
143,36,423,12,20
140,44,424,1,1
137,11,424,2,2
131,39,424,11,3
103,36,424,8,4
101,39,424,10,5
110,7,424,6,6
136,11,424,15,7
113,38,424,3,8
107,7,424,14,9
143,36,424,17,10
121,37,424,9,11
138,18,424,18,12
90,37,424,7,13
133,18,424,5,14
100,40,424,19,15
67,38,424,13,16
58,40,424,16,17
142,44,424,4,18
139,46,424,20,19
81,46,424,12,20
103,36,425,15,1
133,18,425,8,2
136,11,425,2,3
121,37,425,7,4
140,44,425,6,5
101,39,425,9,6
67,38,425,14,7
138,18,425,10,8
100,40,425,12,9
137,11,425,5,10
131,39,425,4,11
142,44,425,17,12
110,7,425,1,13
81,46,425,20,14
107,7,425,3,15
90,37,425,11,16
139,46,425,19,17
113,38,425,13,18
58,40,425,18,19
143,36,425,16,20
103,36,426,4,1
131,39,426,6,2
107,7,426,2,3
143,36,426,12,4
90,37,426,7,5
140,44,426,9,6
110,7,426,5,7
113,38,426,13,8
101,39,426,16,9
142,44,426,10,10
133,18,426,15,11
136,11,426,1,12
58,40,426,17,13
100,40,426,18,14
138,18,426,14,15
81,46,426,20,16
137,11,426,3,17
139,46,426,19,18
121,37,426,8,19
67,38,426,11,20
136,11,427,1,1
110,7,427,3,2
107,7,427,2,3
103,36,427,4,4
101,39,427,9,5
131,39,427,11,6
121,37,427,12,7
143,36,427,10,8
140,44,427,6,9
67,38,427,15,10
58,40,427,13,11
138,18,427,17,12
142,44,427,8,13
113,38,427,16,14
133,18,427,14,15
100,40,427,18,16
81,46,427,20,17
137,11,427,5,18
139,46,427,19,19
90,37,427,7,20
110,7,428,1,1
103,36,428,6,2
107,7,428,3,3
140,44,428,7,4
136,11,428,4,5
121,37,428,10,6
137,11,428,5,7
90,37,428,2,8
113,38,428,12,9
101,39,428,8,10
131,39,428,13,11
133,18,428,18,12
100,40,428,17,13
142,44,428,9,14
58,40,428,15,15
139,46,428,20,16
138,18,428,16,17
81,46,428,19,18
143,36,428,11,19
67,38,428,14,20
100,47,429,1,1
58,47,429,2,2
90,37,429,20,3
121,37,429,19,4
103,36,429,10,5
133,18,429,5,6
145,44,429,13,7
142,44,429,17,8
139,46,429,16,9
101,39,429,9,10
81,46,429,15,11
113,38,429,8,12
140,38,429,3,13
131,39,429,4,14
107,7,429,7,15
110,7,429,6,16
143,36,429,14,17
138,18,429,11,18
137,11,429,12,19
136,11,429,18,20
100,47,430,1,1
101,39,430,10,2
121,37,430,3,3
90,37,430,2,4
58,47,430,8,5
113,38,430,5,6
136,11,430,12,7
133,18,430,4,8
110,7,430,16,9
142,44,430,15,10
103,36,430,9,11
138,18,430,11,12
143,36,430,17,13
107,7,430,7,14
140,38,430,13,15
145,44,430,20,16
139,46,430,19,17
81,46,430,18,18
131,39,430,6,19
137,11,430,14,20
140,38,431,1,1
113,38,431,3,2
100,47,431,5,3
58,47,431,4,4
137,11,431,12,5
136,11,431,9,6
121,37,431,19,7
145,44,431,10,8
103,36,431,2,9
107,7,431,8,10
142,44,431,15,11
101,39,431,11,12
131,39,431,17,13
81,46,431,20,14
133,18,431,7,15
143,36,431,16,16
139,46,431,18,17
138,18,431,14,18
110,7,431,13,19
90,37,431,6,20
100,47,432,4,1
140,38,432,3,2
90,37,432,1,3
136,11,432,5,4
58,47,432,6,5
107,7,432,10,6
121,37,432,2,7
103,36,432,7,8
133,18,432,9,9
143,36,432,15,10
113,38,432,18,11
137,11,432,11,12
142,44,432,20,13
110,7,432,8,14
81,46,432,17,15
139,46,432,19,16
145,44,432,16,17
131,39,432,13,18
101,39,432,14,19
138,18,432,12,20
100,47,433,1,1
58,47,433,3,2
113,38,433,5,3
140,38,433,2,4
103,36,433,8,5
110,7,433,4,6
101,39,433,13,7
133,18,433,9,8
136,11,433,14,9
121,37,433,6,10
131,39,433,10,11
143,36,433,12,12
138,18,433,11,13
81,46,433,20,14
107,7,433,16,15
137,11,433,18,16
90,37,433,7,17
145,44,433,15,18
142,44,433,17,19
139,46,433,19,20
100,47,434,1,1
58,47,434,3,2
107,7,434,2,3
110,7,434,5,4
113,38,434,8,5
133,18,434,6,6
103,36,434,9,7
142,44,434,14,8
81,46,434,13,9
121,37,434,20,10
101,39,434,16,11
136,11,434,19,12
90,37,434,18,13
139,46,434,15,14
138,18,434,10,15
137,11,434,7,16
131,39,434,17,17
140,38,434,4,18
143,36,434,12,19
145,44,434,11,20
100,47,435,2,1
113,38,435,4,2
140,38,435,1,3
90,37,435,5,4
133,18,435,9,5
110,7,435,7,6
131,39,435,10,7
121,37,435,13,8
107,7,435,6,9
103,36,435,8,10
101,39,435,11,11
138,18,435,12,12
136,11,435,16,13
137,11,435,14,14
145,44,435,18,15
143,36,435,17,16
139,46,435,15,17
142,44,435,20,18
58,47,435,3,19
81,46,435,19,20
140,38,436,1,1
113,38,436,3,2
58,47,436,2,3
110,7,436,11,4
133,18,436,7,5
100,47,436,6,6
90,37,436,4,7
107,7,436,9,8
121,37,436,8,9
81,46,436,16,10
138,18,436,5,11
143,36,436,14,12
131,39,436,12,13
103,36,436,10,14
101,39,436,15,15
136,11,436,18,16
139,46,436,20,17
145,44,436,19,18
142,44,436,17,19
137,11,436,13,20
113,38,437,1,1
140,38,437,4,2
110,7,437,8,3
133,18,437,15,4
100,47,437,3,5
58,47,437,2,6
103,36,437,12,7
137,11,437,6,8
121,37,437,20,9
101,39,437,11,10
81,46,437,18,11
138,18,437,13,12
143,36,437,10,13
131,39,437,16,14
139,46,437,7,15
145,44,437,17,16
90,37,437,14,17
136,11,437,5,18
107,7,437,9,19
142,44,437,19,20
136,11,438,4,1
107,7,438,7,2
113,38,438,3,3
133,18,438,5,4
137,11,438,6,5
121,37,438,13,6
100,47,438,8,7
90,37,438,11,8
138,18,438,9,9
58,47,438,12,10
101,39,438,15,11
143,36,438,14,12
131,39,438,18,13
81,46,438,16,14
144,44,438,19,15
145,44,438,10,16
140,38,438,2,17
103,36,438,1,18
139,46,438,17,19
110,7,438,0,20
58,47,439,3,1
136,11,439,1,2
107,7,439,6,3
137,11,439,2,4
133,18,439,7,5
103,36,439,8,6
100,47,439,5,7
131,39,439,10,8
113,38,439,9,9
139,46,439,12,10
101,39,439,11,11
81,46,439,16,12
90,37,439,18,13
121,37,439,13,14
146,36,439,14,15
144,44,439,19,16
57,7,439,20,17
138,18,439,17,18
145,44,439,15,19
140,38,439,4,20
107,7,440,6,1
81,46,440,1,2
140,38,440,8,3
131,39,440,5,4
101,39,440,3,5
137,11,440,15,6
58,47,440,4,7
133,18,440,10,8
113,38,440,9,9
121,37,440,7,10
139,46,440,11,11
145,44,440,16,12
138,18,440,18,13
57,7,440,20,14
103,36,440,13,15
90,37,440,2,16
100,47,440,14,17
146,36,440,19,18
136,11,440,12,19
144,44,440,17,20
58,47,441,5,1
100,47,441,6,2
107,7,441,3,3
139,46,441,2,4
103,36,441,8,5
137,11,441,4,6
101,39,441,15,7
140,38,441,9,8
81,7,441,14,9
138,18,441,17,10
121,37,441,16,11
136,11,441,1,12
145,44,441,19,13
90,37,441,11,14
146,36,441,12,15
133,18,441,18,16
128,46,441,7,17
144,44,441,20,18
131,39,441,13,19
113,38,441,10,20
136,11,442,1,1
121,37,442,6,2
103,36,442,5,3
140,38,442,2,4
100,47,442,11,5
58,47,442,9,6
137,11,442,8,7
131,39,442,7,8
138,18,442,10,9
107,7,442,12,10
133,18,442,3,11
90,37,442,14,12
81,7,442,17,13
128,46,442,19,14
144,44,442,16,15
145,44,442,13,16
113,38,442,4,17
139,46,442,15,18
101,39,442,20,19
146,36,442,18,20
140,38,443,1,1
90,37,443,2,2
136,11,443,3,3
107,7,443,5,4
133,18,443,7,5
101,39,443,4,6
58,47,443,6,7
100,47,443,10,8
131,39,443,9,9
103,36,443,16,10
137,11,443,11,11
81,7,443,14,12
139,46,443,8,13
128,46,443,18,14
138,18,443,15,15
146,36,443,17,16
113,38,443,19,17
144,44,443,12,18
145,44,443,13,19
121,37,443,20,20
113,38,444,2,1
131,39,444,8,2
136,11,444,17,3
140,38,444,15,4
100,47,444,14,5
107,7,444,5,6
145,44,444,6,7
58,47,444,1,8
137,11,444,16,9
147,37,444,11,10
81,7,444,19,11
128,46,444,20,12
146,36,444,13,13
144,44,444,12,14
138,18,444,9,15
133,18,444,7,16
101,39,444,18,17
139,46,444,3,18
90,37,444,4,19
103,36,444,10,20
140,38,445,2,1
113,38,445,3,2
100,47,445,5,3
58,47,445,4,4
101,39,445,8,5
147,37,445,12,6
90,37,445,6,7
145,44,445,10,8
133,18,445,9,9
131,39,445,7,10
137,11,445,18,11
107,7,445,11,12
138,18,445,13,13
103,36,445,15,14
128,46,445,16,15
81,7,445,20,16
139,46,445,17,17
146,36,445,19,18
136,11,445,1,19
144,44,445,14,20
103,7,731,3,1
110,7,731,2,2
136,11,731,4,3
140,38,731,1,4
133,50,731,5,5
63,50,731,7,6
100,11,731,8,7
113,38,731,6,8
128,46,731,12,9
58,18,731,11,10
131,36,731,9,11
139,46,731,10,12
144,44,731,18,13
150,18,731,13,14
137,49,731,21,15
145,44,731,15,16
90,49,731,20,17
94,28,731,14,18
152,48,731,23,19
121,51,731,19,20
151,36,731,17,21
147,28,731,16,22
149,51,731,22,23
148,48,731,24,24
100,11,732,4,1
131,36,732,9,2
110,7,732,5,3
103,7,732,3,4
133,50,732,6,5
136,11,732,11,6
128,46,732,13,7
58,18,732,8,8
113,38,732,2,9
63,50,732,7,10
144,44,732,17,11
94,28,732,14,12
137,49,732,19,13
148,48,732,22,14
121,51,732,23,15
149,51,732,24,16
140,38,732,1,17
139,46,732,10,18
151,36,732,18,19
152,48,732,21,20
145,44,732,12,21
150,18,732,15,22
147,28,732,16,23
90,49,732,20,24
140,38,733,3,1
113,38,733,1,2
133,50,733,2,3
131,36,733,6,4
139,46,733,4,5
136,11,733,20,6
110,7,733,21,7
100,11,733,17,8
144,44,733,14,9
150,18,733,5,10
145,44,733,13,11
58,18,733,7,12
103,7,733,19,13
149,51,733,24,14
148,48,733,22,15
152,48,733,23,16
90,49,733,18,17
137,49,733,15,18
151,36,733,11,19
128,46,733,10,20
63,50,733,8,21
147,28,733,9,22
121,51,733,16,23
94,28,733,12,24
100,11,734,5,1
136,11,734,6,2
133,50,734,4,3
103,7,734,3,4
131,36,734,8,5
140,38,734,1,6
151,36,734,14,7
113,38,734,2,8
110,7,734,7,9
63,50,734,9,10
139,46,734,10,11
58,18,734,11,12
144,44,734,12,13
137,49,734,21,14
150,18,734,16,15
152,48,734,23,16
148,48,734,24,17
90,49,734,20,18
149,51,734,22,19
94,28,734,17,20
145,44,734,13,21
147,28,734,15,22
128,46,734,18,23
121,51,734,19,24
113,38,735,1,1
103,7,735,4,2
140,38,735,2,3
63,50,735,6,4
100,11,735,5,5
110,7,735,9,6
139,46,735,11,7
131,36,735,7,8
58,18,735,17,9
144,44,735,15,10
151,36,735,19,11
147,28,735,10,12
133,50,735,8,13
136,11,735,3,14
128,46,735,16,15
150,18,735,13,16
90,49,735,18,17
121,51,735,22,18
149,51,735,23,19
145,44,735,14,20
148,48,735,24,21
94,28,735,12,22
152,48,735,21,23
137,49,735,20,24
113,38,736,1,1
140,38,736,3,2
131,36,736,2,3
110,7,736,4,4
136,11,736,5,5
103,7,736,24,6
133,50,736,6,7
139,46,736,12,8
128,46,736,10,9
145,44,736,13,10
144,44,736,17,11
63,50,736,7,12
151,36,736,14,13
148,48,736,23,14
90,49,736,19,15
137,49,736,18,16
152,48,736,22,17
58,18,736,9,18
147,28,736,16,19
149,51,736,21,20
121,51,736,20,21
94,28,736,15,22
100,11,736,8,23
150,18,736,11,24
136,11,737,2,1
100,11,737,4,2
113,38,737,1,3
63,50,737,5,4
133,50,737,6,5
131,36,737,7,6
110,7,737,8,7
103,7,737,12,8
139,46,737,11,9
147,28,737,10,10
94,28,737,13,11
144,44,737,16,12
128,46,737,18,13
58,18,737,15,14
151,36,737,9,15
145,44,737,14,16
150,18,737,17,17
121,51,737,21,18
149,51,737,23,19
148,48,737,24,20
152,48,737,22,21
140,38,737,3,22
137,49,737,20,23
90,49,737,19,24
136,11,738,1,1
100,11,738,4,2
103,7,738,3,3
140,38,738,2,4
113,38,738,7,5
133,50,738,10,6
131,36,738,8,7
145,44,738,15,8
128,46,738,5,9
139,46,738,9,10
63,50,738,13,11
144,44,738,16,12
150,18,738,12,13
58,18,738,11,14
110,7,738,6,15
137,49,738,19,16
151,36,738,14,17
148,48,738,24,18
149,51,738,23,19
121,51,738,21,20
90,49,738,20,21
94,28,738,17,22
152,48,738,22,23
147,28,738,18,24
140,38,739,1,1
136,11,739,3,2
100,11,739,7,3
58,18,739,9,4
131,36,739,6,5
139,46,739,13,6
147,28,739,18,7
103,7,739,4,8
145,44,739,11,9
133,50,739,12,10
110,7,739,5,11
94,28,739,16,12
144,44,739,17,13
151,36,739,10,14
63,50,739,15,15
128,46,739,14,16
149,51,739,21,17
148,48,739,23,18
121,51,739,22,19
152,48,739,24,20
90,49,739,19,21
150,18,739,8,22
137,49,739,20,23
113,38,739,2,24
113,38,740,2,1
136,11,740,4,2
133,50,740,5,3
100,11,740,14,4
58,18,740,8,5
147,28,740,12,6
140,38,740,1,7
139,46,740,11,8
63,50,740,10,9
150,18,740,13,10
128,46,740,20,11
145,44,740,16,12
151,36,740,15,13
103,7,740,3,14
110,7,740,7,15
90,49,740,21,16
137,49,740,18,17
121,51,740,19,18
148,48,740,23,19
135,48,740,24,20
144,44,740,17,21
94,28,740,9,22
131,36,740,6,23
149,51,740,22,24
103,7,741,2,1
110,7,741,3,2
140,38,741,1,3
136,11,741,6,4
100,11,741,5,5
113,38,741,4,6
131,36,741,7,7
133,50,741,9,8
63,50,741,11,9
151,36,741,13,10
147,28,741,12,11
58,18,741,8,12
150,18,741,10,13
94,28,741,14,14
144,44,741,15,15
128,46,741,21,16
139,46,741,19,17
121,51,741,23,18
152,48,741,20,19
137,49,741,18,20
149,51,741,24,21
135,48,741,22,22
90,49,741,17,23
145,44,741,16,24
113,38,742,2,1
103,7,742,3,2
140,38,742,1,3
110,7,742,4,4
151,36,742,7,5
150,18,742,10,6
94,28,742,9,7
100,11,742,11,8
147,28,742,23,9
58,18,742,12,10
63,50,742,14,11
145,44,742,15,12
128,46,742,16,13
137,49,742,19,14
90,49,742,20,15
121,51,742,18,16
152,48,742,22,17
149,51,742,21,18
135,48,742,24,19
136,11,742,5,20
131,36,742,8,21
133,50,742,6,22
139,46,742,13,23
144,44,742,17,24
136,11,743,2,1
113,38,743,1,2
131,36,743,3,3
110,7,743,6,4
139,46,743,8,5
133,50,743,14,6
63,50,743,21,7
147,28,743,17,8
151,36,743,23,9
128,46,743,12,10
94,28,743,24,11
145,44,743,16,12
144,44,743,11,13
150,18,743,9,14
140,38,743,4,15
137,49,743,13,16
149,51,743,22,17
121,51,743,20,18
90,49,743,15,19
135,48,743,19,20
103,7,743,10,21
100,11,743,5,22
152,48,743,18,23
58,18,743,7,24
103,7,744,1,1
100,11,744,2,2
110,7,744,3,3
140,38,744,6,4
133,50,744,7,5
113,38,744,4,6
150,18,744,8,7
131,36,744,9,8
63,50,744,12,9
58,18,744,10,10
145,44,744,14,11
128,46,744,19,12
151,36,744,20,13
94,28,744,16,14
144,44,744,15,15
139,46,744,11,16
121,51,744,24,17
137,49,744,18,18
135,48,744,23,19
149,51,744,21,20
90,49,744,17,21
152,48,744,22,22
136,11,744,5,23
147,28,744,13,24
103,7,745,1,1
140,38,745,2,2
113,38,745,5,3
100,11,745,4,4
133,50,745,7,5
58,18,745,6,6
131,36,745,8,7
110,7,745,24,8
139,46,745,15,9
150,18,745,17,10
151,36,745,12,11
144,44,745,11,12
63,50,745,9,13
145,44,745,13,14
149,51,745,20,15
137,49,745,19,16
121,51,745,18,17
101,28,745,14,18
136,11,745,3,19
122,48,745,22,20
147,28,745,10,21
152,48,745,23,22
90,49,745,21,23
128,46,745,16,24
140,38,746,1,1
113,38,746,2,2
103,7,746,4,3
100,11,746,5,4
136,11,746,8,5
63,50,746,10,6
147,28,746,14,7
101,28,746,11,8
58,18,746,7,9
145,44,746,18,10
144,44,746,16,11
137,49,746,20,12
90,49,746,19,13
121,51,746,22,14
152,48,746,23,15
135,48,746,24,16
133,50,746,6,17
139,46,746,15,18
131,36,746,3,19
150,18,746,9,20
110,7,746,12,21
151,36,746,13,22
128,46,746,17,23
149,51,746,21,24
103,7,747,3,1
136,11,747,4,2
110,7,747,6,3
63,50,747,9,4
131,36,747,8,5
128,46,747,17,6
58,18,747,10,7
147,28,747,12,8
101,28,747,13,9
150,18,747,11,10
144,44,747,15,11
100,11,747,7,12
137,49,747,21,13
152,48,747,24,14
135,48,747,23,15
139,46,747,14,16
140,38,747,1,17
151,36,747,20,18
121,51,747,19,19
145,44,747,16,20
149,51,747,22,21
90,49,747,18,22
113,38,747,2,23
133,50,747,5,24
140,38,748,2,1
113,38,748,3,2
103,7,748,5,3
136,11,748,4,4
100,11,748,11,5
133,50,748,13,6
63,50,748,8,7
150,18,748,1,8
131,36,748,7,9
147,28,748,12,10
144,44,748,14,11
139,46,748,22,12
145,44,748,19,13
58,18,748,6,14
110,7,748,9,15
151,36,748,10,16
101,28,748,15,17
137,49,748,20,18
90,49,748,18,19
121,51,748,17,20
152,48,748,24,21
122,48,748,23,22
149,51,748,21,23
128,46,748,16,24
140,38,749,1,1
136,11,749,2,2
100,11,749,4,3
133,50,749,9,4
131,36,749,11,5
151,36,749,10,6
103,7,749,3,7
113,38,749,5,8
144,44,749,17,9
110,7,749,6,10
101,28,749,14,11
58,18,749,7,12
139,46,749,13,13
147,28,749,12,14
145,44,749,18,15
150,18,749,15,16
137,49,749,20,17
149,51,749,22,18
152,48,749,23,19
122,48,749,24,20
90,49,749,19,21
121,51,749,21,22
63,50,749,8,23
128,46,749,16,24
140,38,750,1,1
136,11,750,2,2
151,36,750,6,3
103,7,750,5,4
113,38,750,3,5
100,11,750,4,6
110,7,750,8,7
145,44,750,10,8
139,46,750,16,9
154,46,750,14,10
144,44,750,12,11
101,36,750,18,12
90,49,750,20,13
153,51,750,22,14
121,51,750,21,15
58,18,750,17,16
133,50,750,7,17
137,49,750,19,18
63,50,750,11,19
155,18,750,15,20
147,28,750,9,21
156,28,750,13,22
140,38,751,1,1
100,11,751,4,2
101,36,751,6,3
113,38,751,3,4
110,7,751,7,5
103,7,751,5,6
147,28,751,10,7
136,11,751,2,8
63,50,751,11,9
154,46,751,14,10
139,46,751,17,11
133,50,751,9,12
145,44,751,12,13
144,44,751,13,14
137,49,751,19,15
121,51,751,21,16
151,36,751,8,17
128,48,751,23,18
153,51,751,22,19
90,49,751,20,20
156,28,751,16,21
58,18,751,15,22
127,48,751,24,23
155,18,751,18,24
136,11,752,3,1
140,38,752,1,2
113,38,752,18,3
100,11,752,2,4
133,50,752,4,5
110,7,752,6,6
103,7,752,5,7
63,50,752,14,8
151,36,752,10,9
147,28,752,13,10
154,46,752,8,11
101,36,752,16,12
58,18,752,15,13
145,44,752,9,14
139,46,752,11,15
137,49,752,19,16
156,28,752,12,17
155,18,752,17,18
90,49,752,20,19
153,51,752,21,20
121,51,752,22,21
128,48,752,23,22
127,48,752,24,23
144,44,752,7,24
140,38,753,1,1
113,38,753,2,2
103,7,753,5,3
136,11,753,4,4
133,50,753,3,5
100,11,753,6,6
101,36,753,9,7
151,36,753,7,8
145,44,753,16,9
147,28,753,24,10
110,7,753,10,11
63,50,753,8,12
139,46,753,12,13
156,28,753,15,14
58,18,753,11,15
144,44,753,17,16
155,18,753,14,17
90,49,753,19,18
137,49,753,18,19
153,51,753,23,20
127,48,753,22,21
128,48,753,20,22
154,46,753,13,23
121,51,753,21,24
140,38,754,2,1
136,11,754,3,2
100,11,754,5,3
113,38,754,1,4
103,7,754,4,5
63,50,754,10,6
133,50,754,7,7
101,36,754,24,8
156,28,754,12,9
147,28,754,14,10
151,36,754,6,11
154,46,754,16,12
139,46,754,17,13
145,44,754,11,14
155,18,754,9,15
144,44,754,13,16
58,18,754,19,17
90,49,754,18,18
121,51,754,20,19
153,51,754,23,20
127,48,754,22,21
110,7,754,8,22
137,49,754,15,23
128,48,754,21,24
140,38,755,1,1
103,7,755,4,2
100,11,755,2,3
113,38,755,3,4
147,28,755,12,5
136,11,755,9,6
139,46,755,14,7
101,36,755,15,8
58,18,755,11,9
145,44,755,16,10
133,50,755,7,11
154,46,755,13,12
90,49,755,18,13
137,49,755,17,14
153,51,755,21,15
128,48,755,23,16
127,48,755,22,17
155,18,755,8,18
151,36,755,10,19
144,44,755,19,20
110,7,755,6,21
63,50,755,5,22
121,51,755,20,23
156,28,755,0,24
100,11,756,7,1
140,38,756,1,2
113,38,756,4,3
63,50,756,8,4
151,36,756,10,5
110,7,756,3,6
147,28,756,13,7
144,44,756,24,8
58,18,756,16,9
145,44,756,15,10
133,50,756,6,11
94,28,756,17,12
128,48,756,20,13
153,51,756,23,14
121,51,756,21,15
90,49,756,18,16
127,48,756,22,17
154,46,756,11,18
155,18,756,12,19
101,36,756,9,20
139,46,756,14,21
103,7,756,2,22
137,49,756,19,23
136,11,756,5,24
140,38,757,1,1
103,7,757,4,2
113,38,757,2,3
136,11,757,3,4
110,7,757,5,5
100,11,757,6,6
133,50,757,7,7
144,44,757,18,8
139,46,757,10,9
101,36,757,9,10
156,28,757,16,11
58,18,757,13,12
145,44,757,17,13
154,46,757,12,14
151,36,757,11,15
147,28,757,14,16
63,50,757,8,17
155,18,757,15,18
137,49,757,19,19
90,49,757,20,20
121,51,757,21,21
153,51,757,23,22
128,48,757,22,23
127,48,757,24,24
103,7,758,3,1
140,38,758,2,2
113,38,758,1,3
136,11,758,10,4
110,7,758,4,5
133,50,758,9,6
156,28,758,12,7
101,36,758,16,8
63,50,758,13,9
144,44,758,18,10
139,46,758,11,11
151,36,758,14,12
58,18,758,15,13
155,18,758,7,14
154,46,758,6,15
121,51,758,20,16
153,51,758,22,17
128,48,758,23,18
157,48,758,24,19
100,11,758,5,20
145,44,758,19,21
147,28,758,8,22
90,49,758,21,23
137,49,758,17,24
136,11,759,2,1
103,7,759,4,2
113,38,759,1,3
140,38,759,3,4
110,7,759,5,5
139,46,759,8,6
133,50,759,6,7
63,50,759,10,8
147,28,759,17,9
151,36,759,9,10
156,28,759,15,11
144,44,759,16,12
154,46,759,12,13
155,18,759,13,14
145,44,759,24,15
137,49,759,18,16
121,51,759,19,17
153,51,759,21,18
157,48,759,22,19
148,49,759,20,20
128,48,759,23,21
100,11,759,7,22
58,18,759,14,23
101,36,759,11,24
100,11,760,3,1
140,38,760,1,2
103,7,760,5,3
136,11,760,2,4
113,38,760,6,5
110,7,760,4,6
154,46,760,11,7
145,44,760,23,8
133,50,760,7,9
144,44,760,16,10
147,28,760,13,11
151,36,760,12,12
58,18,760,15,13
139,46,760,8,14
156,28,760,10,15
155,18,760,17,16
121,51,760,20,17
157,48,760,22,18
153,51,760,24,19
128,48,760,21,20
137,49,760,18,21
63,50,760,9,22
101,36,760,14,23
90,49,760,19,24
140,38,761,1,1
113,38,761,3,2
100,11,761,13,3
103,7,761,8,4
63,50,761,24,5
