dID,cID,rID,startPos,finishPos
194,59,343,7,12
183,61,343,9,13
181,57,343,15,14
107,57,343,16,15
191,18,343,18,16
140,61,343,11,17
193,56,343,19,18
192,56,343,20,19
176,60,343,17,20
136,50,344,2,1
184,7,344,4,2
161,50,344,3,3
187,11,344,5,4
157,11,344,6,5
173,7,344,10,6
103,60,344,7,7
183,61,344,14,8
176,60,344,9,9
194,59,344,16,10
180,59,344,11,11
188,18,344,12,12
181,57,344,15,13
191,18,344,17,14
107,57,344,13,15
156,38,344,0,16
192,56,344,19,17
193,56,344,18,18
140,61,344,8,19
174,38,344,1,20
176,60,345,8,1
136,50,345,1,2
173,7,345,15,3
103,60,345,9,4
180,59,345,5,5
194,59,345,16,6
191,18,345,18,7
188,18,345,17,8
174,38,345,3,9
107,57,345,13,10
157,11,345,11,11
193,56,345,20,12
181,57,345,0,13
192,56,345,19,14
187,11,345,6,15
161,50,345,2,16
156,38,345,4,17
184,7,345,7,18
183,61,345,12,19
140,61,345,10,20
174,38,346,1,1
188,18,346,2,2
136,50,346,3,3
157,11,346,4,4
140,61,346,5,5
180,59,346,6,6
176,60,346,8,7
184,7,346,9,8
191,18,346,10,9
173,7,346,11,10
103,60,346,12,11
161,50,346,13,12
181,57,346,14,13
187,11,346,15,14
194,59,346,16,15
193,56,346,17,16
192,56,346,18,17
107,57,346,0,18
156,38,346,0,19
183,61,346,19,20
174,38,347,1,1
136,50,347,2,2
161,50,347,3,3
180,59,347,4,4
184,7,347,5,5
103,60,347,9,6
173,7,347,6,7
156,38,347,0,8
176,60,347,8,9
187,11,347,13,10
157,11,347,10,11
183,61,347,12,12
140,61,347,15,13
181,57,347,7,14
131,57,347,16,15
191,18,347,0,16
188,18,347,11,17
193,56,347,17,18
194,59,347,14,19
192,56,347,18,20
157,11,348,2,1
187,11,348,3,2
161,50,348,19,3
184,7,348,5,4
156,38,348,8,5
173,7,348,6,6
183,61,348,9,7
103,60,348,10,8
188,18,348,14,9
176,60,348,12,10
191,18,348,13,11
140,61,348,11,12
181,57,348,7,13
131,57,348,17,14
193,56,348,18,15
192,56,348,16,16
136,50,348,4,17
174,38,348,1,18
180,59,348,0,19
194,59,348,0,20
136,50,349,4,1
174,38,349,20,2
173,7,349,2,3
157,11,349,5,4
161,50,349,16,5
103,60,349,6,6
187,11,349,1,7
107,57,349,13,8
156,38,349,8,9
188,18,349,3,10
183,61,349,7,11
140,61,349,10,12
180,59,349,11,13
176,60,349,9,14
184,7,349,19,15
181,57,349,17,16
194,59,349,12,17
192,56,349,15,18
191,18,349,18,19
193,56,349,14,20
161,50,350,1,1
174,38,350,2,2
156,38,350,6,3
184,7,350,3,4
136,50,350,11,5
180,59,350,4,6
187,11,350,7,7
173,7,350,19,8
183,61,350,8,9
176,60,350,12,10
181,57,350,16,11
107,57,350,17,12
157,11,350,20,13
194,59,350,9,14
188,18,350,13,15
103,60,350,5,16
191,18,350,15,17
140,61,350,10,18
193,56,350,14,19
192,56,350,18,20
174,38,351,1,1
136,50,351,2,2
156,38,351,3,3
184,7,351,4,4
157,11,351,6,5
161,50,351,9,6
173,7,351,5,7
187,11,351,7,8
194,59,351,10,9
140,61,351,18,10
181,57,351,12,11
183,61,351,13,12
107,57,351,15,13
188,18,351,20,14
191,18,351,14,15
193,56,351,16,16
192,56,351,17,17
103,60,351,19,18
176,60,351,11,19
180,59,351,8,20
136,50,352,2,1
174,38,352,1,2
161,50,352,3,3
187,11,352,7,4
156,38,352,0,5
184,7,352,4,6
157,11,352,6,7
173,7,352,8,8
194,59,352,13,9
183,61,352,10,10
107,57,352,14,11
181,57,352,12,12
176,60,352,16,13
188,18,352,15,14
140,61,352,20,15
193,56,352,18,16
180,59,352,5,17
191,18,352,17,18
103,60,352,9,19
192,56,352,19,20
174,38,353,3,1
136,50,353,1,2
187,11,353,7,3
184,7,353,4,4
173,7,353,11,5
157,11,353,6,6
180,59,353,5,7
183,61,353,10,8
176,60,353,9,9
103,60,353,15,10
156,38,353,2,11
194,59,353,20,12
107,57,353,16,13
181,57,353,17,14
140,61,353,0,15
193,56,353,18,16
192,56,353,19,17
161,50,353,8,18
188,18,353,12,19
191,18,353,14,20
136,50,354,2,1
174,38,354,3,2
161,50,354,1,3
156,38,354,4,4
187,11,354,7,5
184,7,354,8,6
176,60,354,6,7
103,60,354,13,8
157,11,354,16,9
180,59,354,9,10
173,7,354,5,11
181,57,354,12,12
140,61,354,10,13
183,61,354,17,14
194,59,354,14,15
188,18,354,11,16
193,56,354,19,17
191,18,354,18,18
192,56,354,20,19
107,57,354,15,20
136,50,355,1,1
174,38,355,2,2
161,50,355,3,3
184,7,355,4,4
156,38,355,8,5
157,11,355,7,6
173,7,355,6,7
187,11,355,9,8
176,60,355,5,9
180,59,355,12,10
183,61,355,11,11
107,57,355,17,12
140,61,355,13,13
188,18,355,15,14
181,57,355,14,15
191,18,355,19,16
103,60,355,10,17
193,56,355,18,18
192,56,355,20,19
194,59,355,16,20
174,38,356,2,1
173,7,356,4,2
187,11,356,5,3
156,38,356,9,4
140,61,356,8,5
180,59,356,6,6
136,50,356,7,7
183,61,356,13,8
176,60,356,11,9
181,57,356,10,10
107,57,356,14,11
157,11,356,12,12
103,60,356,17,13
188,18,356,15,14
191,18,356,18,15
194,59,356,16,16
192,56,356,19,17
193,56,356,20,18
161,50,356,3,19
184,7,356,1,20
156,38,357,6,1
140,61,357,11,2
180,59,357,4,3
184,7,357,1,4
187,11,357,9,5
103,60,357,8,6
194,59,357,7,7
173,7,357,5,8
157,11,357,13,9
107,57,357,14,10
181,57,357,20,11
161,50,357,10,12
193,56,357,17,13
192,56,357,18,14
136,50,357,2,15
191,18,357,16,16
188,18,357,15,17
174,38,357,3,18
183,61,357,19,19
176,60,357,12,20
174,38,358,1,1
136,50,358,2,2
156,38,358,4,3
161,50,358,3,4
187,11,358,8,5
157,11,358,10,6
180,59,358,6,7
103,60,358,9,8
140,61,358,12,9
183,61,358,19,10
173,7,358,5,11
188,18,358,14,12
194,59,358,0,13
176,60,358,11,14
181,57,358,13,15
184,7,358,7,16
107,57,358,17,17
191,18,358,16,18
193,56,358,15,19
192,56,358,18,20
174,38,359,1,1
136,50,359,2,2
161,50,359,5,3
156,38,359,4,4
187,11,359,3,5
173,7,359,12,6
184,7,359,7,7
183,61,359,9,8
103,60,359,8,9
194,59,359,11,10
107,57,359,18,11
140,61,359,14,12
157,11,359,13,13
176,60,359,17,14
181,57,359,15,15
193,56,359,19,16
191,18,359,16,17
192,56,359,20,18
188,18,359,10,19
180,59,359,6,20
174,38,360,1,1
161,50,360,5,2
187,11,360,2,3
136,50,360,4,4
173,7,360,10,5
156,38,360,3,6
157,11,360,13,7
184,7,360,12,8
180,59,360,6,9
103,60,360,14,10
188,18,360,8,11
194,59,360,7,12
183,61,360,9,13
181,57,360,15,14
107,57,360,16,15
191,18,360,18,16
140,61,360,11,17
193,56,360,19,18
192,56,360,20,19
176,60,360,17,20
136,50,361,2,1
184,7,361,4,2
161,50,361,3,3
187,11,361,5,4
157,11,361,6,5
173,7,361,10,6
103,60,361,7,7
183,61,361,14,8
176,60,361,9,9
194,59,361,16,10
180,59,361,11,11
188,18,361,12,12
181,57,361,15,13
191,18,361,17,14
107,57,361,13,15
156,38,361,0,16
192,56,361,19,17
193,56,361,18,18
140,61,361,8,19
174,38,361,1,20
176,60,362,8,1
136,50,362,1,2
173,7,362,15,3
103,60,362,9,4
180,59,362,5,5
194,59,362,16,6
191,18,362,18,7
188,18,362,17,8
174,38,362,3,9
107,57,362,13,10
157,11,362,11,11
193,56,362,20,12
181,57,362,0,13
192,56,362,19,14
187,11,362,6,15
161,50,362,2,16
156,38,362,4,17
184,7,362,7,18
183,61,362,12,19
140,61,362,10,20
174,38,363,1,1
188,18,363,2,2
136,50,363,3,3
157,11,363,4,4
140,61,363,5,5
180,59,363,6,6
176,60,363,8,7
184,7,363,9,8
191,18,363,10,9
173,7,363,11,10
103,60,363,12,11
161,50,363,13,12
181,57,363,14,13
187,11,363,15,14
194,59,363,16,15
193,56,363,17,16
192,56,363,18,17
107,57,363,0,18
156,38,363,0,19
183,61,363,19,20
174,38,364,1,1
136,50,364,2,2
161,50,364,3,3
180,59,364,4,4
184,7,364,5,5
103,60,364,9,6
173,7,364,6,7
156,38,364,0,8
176,60,364,8,9
187,11,364,13,10
157,11,364,10,11
183,61,364,12,12
140,61,364,15,13
181,57,364,7,14
131,57,364,16,15
191,18,364,0,16
188,18,364,11,17
193,56,364,17,18
194,59,364,14,19
192,56,364,18,20
157,11,365,2,1
187,11,365,3,2
161,50,365,19,3
184,7,365,5,4
156,38,365,8,5
173,7,365,6,6
183,61,365,9,7
103,60,365,10,8
188,18,365,14,9
176,60,365,12,10
191,18,365,13,11
140,61,365,11,12
181,57,365,7,13
131,57,365,17,14
193,56,365,18,15
192,56,365,16,16
136,50,365,4,17
174,38,365,1,18
180,59,365,0,19
194,59,365,0,20
136,50,366,4,1
174,38,366,20,2
173,7,366,2,3
157,11,366,5,4
161,50,366,16,5
103,60,366,6,6
187,11,366,1,7
107,57,366,13,8
156,38,366,8,9
188,18,366,3,10
183,61,366,7,11
140,61,366,10,12
180,59,366,11,13
176,60,366,9,14
184,7,366,19,15
181,57,366,17,16
194,59,366,12,17
192,56,366,15,18
191,18,366,18,19
193,56,366,14,20
161,50,367,1,1
174,38,367,2,2
156,38,367,6,3
184,7,367,3,4
136,50,367,11,5
180,59,367,4,6
187,11,367,7,7
173,7,367,19,8
183,61,367,8,9
176,60,367,12,10
181,57,367,16,11
107,57,367,17,12
157,11,367,20,13
194,59,367,9,14
188,18,367,13,15
103,60,367,5,16
191,18,367,15,17
140,61,367,10,18
193,56,367,14,19
192,56,367,18,20
174,38,368,1,1
136,50,368,2,2
156,38,368,3,3
184,7,368,4,4
157,11,368,6,5
161,50,368,9,6
173,7,368,5,7
187,11,368,7,8
194,59,368,10,9
140,61,368,18,10
181,57,368,12,11
183,61,368,13,12
107,57,368,15,13
188,18,368,20,14
191,18,368,14,15
193,56,368,16,16
192,56,368,17,17
103,60,368,19,18
176,60,368,11,19
180,59,368,8,20
174,38,369,3,1
136,50,369,2,2
156,38,369,4,3
180,59,369,5,4
184,7,369,8,5
173,7,369,6,6
140,61,369,9,7
107,57,369,10,8
103,60,369,12,9
187,11,369,18,10
181,57,369,11,11
157,11,369,7,12
176,60,369,19,13
183,61,369,20,14
161,50,369,1,15
188,18,369,16,16
191,18,369,13,17
192,56,369,15,18
193,56,369,14,19
194,59,369,17,20
136,50,370,10,1
174,38,370,2,2
161,50,370,1,3
156,38,370,4,4
184,7,370,6,5
173,7,370,3,6
180,59,370,7,7
176,60,370,8,8
103,60,370,12,9
187,11,370,5,10
140,61,370,9,11
107,57,370,0,12
188,18,370,17,13
181,57,370,13,14
194,59,370,15,15
191,18,370,16,16
192,56,370,19,17
193,56,370,18,18
157,11,370,11,19
183,61,370,14,20
136,50,371,2,1
174,38,371,1,2
161,50,371,3,3
187,11,371,7,4
156,38,371,0,5
184,7,371,4,6
157,11,371,6,7
173,7,371,8,8
194,59,371,13,9
183,61,371,10,10
107,57,371,14,11
181,57,371,12,12
176,60,371,16,13
188,18,371,15,14
140,61,371,20,15
193,56,371,18,16
180,59,371,5,17
191,18,371,17,18
103,60,371,9,19
192,56,371,19,20
174,38,372,3,1
136,50,372,1,2
187,11,372,7,3
184,7,372,4,4
173,7,372,11,5
157,11,372,6,6
180,59,372,5,7
183,61,372,10,8
176,60,372,9,9
103,60,372,15,10
156,38,372,2,11
194,59,372,20,12
107,57,372,16,13
181,57,372,17,14
140,61,372,0,15
193,56,372,18,16
192,56,372,19,17
161,50,372,8,18
188,18,372,12,19
191,18,372,14,20
136,50,373,2,1
174,38,373,3,2
161,50,373,1,3
156,38,373,4,4
187,11,373,7,5
184,7,373,8,6
176,60,373,6,7
103,60,373,13,8
157,11,373,16,9
180,59,373,9,10
173,7,373,5,11
181,57,373,12,12
140,61,373,10,13
183,61,373,17,14
194,59,373,14,15
188,18,373,11,16
193,56,373,19,17
191,18,373,18,18
192,56,373,20,19
107,57,373,15,20
136,50,374,1,1
174,38,374,2,2
161,50,374,3,3
184,7,374,4,4
156,38,374,8,5
157,11,374,7,6
173,7,374,6,7
187,11,374,9,8
176,60,374,5,9
180,59,374,12,10
183,61,374,11,11
107,57,374,17,12
140,61,374,13,13
188,18,374,15,14
181,57,374,14,15
191,18,374,19,16
103,60,374,10,17
193,56,374,18,18
192,56,374,20,19
194,59,374,16,20
174,38,375,2,1
173,7,375,4,2
187,11,375,5,3
156,38,375,9,4
140,61,375,8,5
180,59,375,6,6
136,50,375,7,7
183,61,375,13,8
176,60,375,11,9
181,57,375,10,10
107,57,375,14,11
157,11,375,12,12
103,60,375,17,13
188,18,375,15,14
191,18,375,18,15
194,59,375,16,16
192,56,375,19,17
193,56,375,20,18
161,50,375,3,19
184,7,375,1,20
156,38,376,6,1
140,61,376,11,2
180,59,376,4,3
184,7,376,1,4
187,11,376,9,5
103,60,376,8,6
194,59,376,7,7
173,7,376,5,8
157,11,376,13,9
107,57,376,14,10
181,57,376,20,11
161,50,376,10,12
193,56,376,17,13
192,56,376,18,14
136,50,376,2,15
191,18,376,16,16
188,18,376,15,17
174,38,376,3,18
183,61,376,19,19
176,60,376,12,20
174,38,377,1,1
136,50,377,2,2
156,38,377,4,3
161,50,377,3,4
187,11,377,8,5
157,11,377,10,6
180,59,377,6,7
103,60,377,9,8
140,61,377,12,9
183,61,377,19,10
173,7,377,5,11
188,18,377,14,12
194,59,377,0,13
176,60,377,11,14
181,57,377,13,15
184,7,377,7,16
107,57,377,17,17
191,18,377,16,18
193,56,377,15,19
192,56,377,18,20
174,38,378,1,1
136,50,378,2,2
161,50,378,5,3
156,38,378,4,4
187,11,378,3,5
173,7,378,12,6
184,7,378,7,7
183,61,378,9,8
103,60,378,8,9
194,59,378,11,10
107,57,378,18,11
140,61,378,14,12
157,11,378,13,13
176,60,378,17,14
181,57,378,15,15
193,56,378,19,16
191,18,378,16,17
192,56,378,20,18
188,18,378,10,19
180,59,378,6,20
174,38,379,1,1
161,50,379,5,2
187,11,379,2,3
136,50,379,4,4
173,7,379,10,5
156,38,379,3,6
157,11,379,13,7
184,7,379,12,8
180,59,379,6,9
103,60,379,14,10
188,18,379,8,11
194,59,379,7,12
183,61,379,9,13
181,57,379,15,14
107,57,379,16,15
191,18,379,18,16
140,61,379,11,17
193,56,379,19,18
192,56,379,20,19
176,60,379,17,20
136,50,380,2,1
184,7,380,4,2
161,50,380,3,3
187,11,380,5,4
157,11,380,6,5
173,7,380,10,6
103,60,380,7,7
183,61,380,14,8
176,60,380,9,9
194,59,380,16,10
180,59,380,11,11
188,18,380,12,12
181,57,380,15,13
191,18,380,17,14
107,57,380,13,15
156,38,380,0,16
192,56,380,19,17
193,56,380,18,18
140,61,380,8,19
174,38,380,1,20
176,60,381,8,1
136,50,381,1,2
173,7,381,15,3
103,60,381,9,4
180,59,381,5,5
194,59,381,16,6
191,18,381,18,7
188,18,381,17,8
174,38,381,3,9
107,57,381,13,10
157,11,381,11,11
193,56,381,20,12
181,57,381,0,13
192,56,381,19,14
187,11,381,6,15
161,50,381,2,16
156,38,381,4,17
184,7,381,7,18
183,61,381,12,19
140,61,381,10,20
174,38,382,1,1
188,18,382,2,2
136,50,382,3,3
157,11,382,4,4
140,61,382,5,5
180,59,382,6,6
176,60,382,8,7
184,7,382,9,8
191,18,382,10,9
173,7,382,11,10
103,60,382,12,11
161,50,382,13,12
181,57,382,14,13
187,11,382,15,14
194,59,382,16,15
193,56,382,17,16
192,56,382,18,17
107,57,382,0,18
156,38,382,0,19
183,61,382,19,20
174,38,383,1,1
136,50,383,2,2
161,50,383,3,3
180,59,383,4,4
184,7,383,5,5
103,60,383,9,6
173,7,383,6,7
156,38,383,0,8
176,60,383,8,9
187,11,383,13,10
157,11,383,10,11
183,61,383,12,12
140,61,383,15,13
181,57,383,7,14
131,57,383,16,15
191,18,383,0,16
188,18,383,11,17
193,56,383,17,18
194,59,383,14,19
192,56,383,18,20
157,11,384,2,1
187,11,384,3,2
161,50,384,19,3
184,7,384,5,4
156,38,384,8,5
173,7,384,6,6
183,61,384,9,7
103,60,384,10,8
188,18,384,14,9
176,60,384,12,10
191,18,384,13,11
140,61,384,11,12
181,57,384,7,13
131,57,384,17,14
193,56,384,18,15
192,56,384,16,16
136,50,384,4,17
174,38,384,1,18
180,59,384,0,19
194,59,384,0,20
136,50,385,4,1
174,38,385,20,2
173,7,385,2,3
157,11,385,5,4
161,50,385,16,5
103,60,385,6,6
187,11,385,1,7
107,57,385,13,8
156,38,385,8,9
188,18,385,3,10
183,61,385,7,11
140,61,385,10,12
180,59,385,11,13
176,60,385,9,14
184,7,385,19,15
181,57,385,17,16
194,59,385,12,17
192,56,385,15,18
191,18,385,18,19
193,56,385,14,20
161,50,386,1,1
174,38,386,2,2
156,38,386,6,3
184,7,386,3,4
136,50,386,11,5
180,59,386,4,6
187,11,386,7,7
173,7,386,19,8
183,61,386,8,9
176,60,386,12,10
181,57,386,16,11
107,57,386,17,12
157,11,386,20,13
194,59,386,9,14
188,18,386,13,15
103,60,386,5,16
191,18,386,15,17
140,61,386,10,18
193,56,386,14,19
192,56,386,18,20
174,38,387,1,1
136,50,387,2,2
156,38,387,3,3
184,7,387,4,4
157,11,387,6,5
161,50,387,9,6
173,7,387,5,7
187,11,387,7,8
194,59,387,10,9
140,61,387,18,10
181,57,387,12,11
183,61,387,13,12
107,57,387,15,13
188,18,387,20,14
191,18,387,14,15
193,56,387,16,16
192,56,387,17,17
103,60,387,19,18
176,60,387,11,19
180,59,387,8,20
174,38,388,3,1
136,50,388,2,2
156,38,388,4,3
180,59,388,5,4
184,7,388,8,5
173,7,388,6,6
140,61,388,9,7
107,57,388,10,8
103,60,388,12,9
187,11,388,18,10
181,57,388,11,11
157,11,388,7,12
176,60,388,19,13
183,61,388,20,14
161,50,388,1,15
188,18,388,16,16
191,18,388,13,17
192,56,388,15,18
193,56,388,14,19
194,59,388,17,20
136,50,389,10,1
174,38,389,2,2
161,50,389,1,3
156,38,389,4,4
184,7,389,6,5
173,7,389,3,6
180,59,389,7,7
176,60,389,8,8
103,60,389,12,9
187,11,389,5,10
140,61,389,9,11
107,57,389,0,12
188,18,389,17,13
181,57,389,13,14
194,59,389,15,15
191,18,389,16,16
192,56,389,19,17
193,56,389,18,18
157,11,389,11,19
183,61,389,14,20
136,50,390,2,1
174,38,390,1,2
161,50,390,3,3
187,11,390,7,4
156,38,390,0,5
184,7,390,4,6
157,11,390,6,7
173,7,390,8,8
194,59,390,13,9
183,61,390,10,10
107,57,390,14,11
181,57,390,12,12
176,60,390,16,13
188,18,390,15,14
140,61,390,20,15
193,56,390,18,16
180,59,390,5,17
191,18,390,17,18
103,60,390,9,19
192,56,390,19,20
174,38,391,3,1
136,50,391,1,2
187,11,391,7,3
184,7,391,4,4
173,7,391,11,5
157,11,391,6,6
180,59,391,5,7
183,61,391,10,8
176,60,391,9,9
103,60,391,15,10
156,38,391,2,11
194,59,391,20,12
107,57,391,16,13
181,57,391,17,14
140,61,391,0,15
193,56,391,18,16
192,56,391,19,17
161,50,391,8,18
188,18,391,12,19
191,18,391,14,20
136,50,392,2,1
174,38,392,3,2
161,50,392,1,3
156,38,392,4,4
187,11,392,7,5
184,7,392,8,6
176,60,392,6,7
103,60,392,13,8
157,11,392,16,9
180,59,392,9,10
173,7,392,5,11
181,57,392,12,12
140,61,392,10,13
183,61,392,17,14
194,59,392,14,15
188,18,392,11,16
193,56,392,19,17
191,18,392,18,18
192,56,392,20,19
107,57,392,15,20
136,50,393,1,1
174,38,393,2,2
161,50,393,3,3
184,7,393,4,4
156,38,393,8,5
157,11,393,7,6
173,7,393,6,7
187,11,393,9,8
176,60,393,5,9
180,59,393,12,10
183,61,393,11,11
107,57,393,17,12
140,61,393,13,13
188,18,393,15,14
181,57,393,14,15
191,18,393,19,16
103,60,393,10,17
193,56,393,18,18
192,56,393,20,19
194,59,393,16,20
174,38,394,2,1
173,7,394,4,2
187,11,394,5,3
156,38,394,9,4
140,61,394,8,5
180,59,394,6,6
136,50,394,7,7
183,61,394,13,8
176,60,394,11,9
181,57,394,10,10
107,57,394,14,11
157,11,394,12,12
103,60,394,17,13
188,18,394,15,14
191,18,394,18,15
194,59,394,16,16
192,56,394,19,17
193,56,394,20,18
161,50,394,3,19
184,7,394,1,20
156,38,395,6,1
140,61,395,11,2
180,59,395,4,3
184,7,395,1,4
187,11,395,9,5
103,60,395,8,6
194,59,395,7,7
173,7,395,5,8
157,11,395,13,9
107,57,395,14,10
181,57,395,20,11
161,50,395,10,12
193,56,395,17,13
192,56,395,18,14
136,50,395,2,15
191,18,395,16,16
188,18,395,15,17
174,38,395,3,18
183,61,395,19,19
176,60,395,12,20
174,38,396,1,1
136,50,396,2,2
156,38,396,4,3
161,50,396,3,4
187,11,396,8,5
157,11,396,10,6
180,59,396,6,7
103,60,396,9,8
140,61,396,12,9
183,61,396,19,10
173,7,396,5,11
188,18,396,14,12
194,59,396,0,13
176,60,396,11,14
181,57,396,13,15
184,7,396,7,16
107,57,396,17,17
191,18,396,16,18
193,56,396,15,19
192,56,396,18,20
174,38,397,1,1
136,50,397,2,2
161,50,397,5,3
156,38,397,4,4
187,11,397,3,5
173,7,397,12,6
184,7,397,7,7
183,61,397,9,8
103,60,397,8,9
194,59,397,11,10
107,57,397,18,11
140,61,397,14,12
157,11,397,13,13
176,60,397,17,14
181,57,397,15,15
193,56,397,19,16
191,18,397,16,17
192,56,397,20,18
188,18,397,10,19
180,59,397,6,20
174,38,398,1,1
161,50,398,5,2
187,11,398,2,3
136,50,398,4,4
173,7,398,10,5
156,38,398,3,6
157,11,398,13,7
184,7,398,12,8
180,59,398,6,9
103,60,398,14,10
188,18,398,8,11
194,59,398,7,12
183,61,398,9,13
181,57,398,15,14
107,57,398,16,15
191,18,398,18,16
140,61,398,11,17
193,56,398,19,18
192,56,398,20,19
176,60,398,17,20
136,50,399,2,1
184,7,399,4,2
161,50,399,3,3
187,11,399,5,4
157,11,399,6,5
173,7,399,10,6
103,60,399,7,7
183,61,399,14,8
176,60,399,9,9
194,59,399,16,10
180,59,399,11,11
188,18,399,12,12
181,57,399,15,13
191,18,399,17,14
107,57,399,13,15
156,38,399,0,16
192,56,399,19,17
193,56,399,18,18
140,61,399,8,19
174,38,399,1,20
176,60,400,8,1
136,50,400,1,2
173,7,400,15,3
103,60,400,9,4
180,59,400,5,5
194,59,400,16,6
191,18,400,18,7
188,18,400,17,8
174,38,400,3,9
107,57,400,13,10
157,11,400,11,11
193,56,400,20,12
181,57,400,0,13
192,56,400,19,14
187,11,400,6,15
161,50,400,2,16
156,38,400,4,17
184,7,400,7,18
183,61,400,12,19
140,61,400,10,20
174,38,401,1,1
188,18,401,2,2
136,50,401,3,3
157,11,401,4,4
140,61,401,5,5
180,59,401,6,6
176,60,401,8,7
184,7,401,9,8
191,18,401,10,9
173,7,401,11,10
103,60,401,12,11
161,50,401,13,12
181,57,401,14,13
187,11,401,15,14
194,59,401,16,15
193,56,401,17,16
192,56,401,18,17
107,57,401,0,18
156,38,401,0,19
183,61,401,19,20
174,38,402,1,1
136,50,402,2,2
161,50,402,3,3
180,59,402,4,4
184,7,402,5,5
103,60,402,9,6
173,7,402,6,7
156,38,402,0,8
176,60,402,8,9
187,11,402,13,10
157,11,402,10,11
183,61,402,12,12
140,61,402,15,13
181,57,402,7,14
131,57,402,16,15
191,18,402,0,16
188,18,402,11,17
193,56,402,17,18
194,59,402,14,19
192,56,402,18,20
157,11,403,2,1
187,11,403,3,2
161,50,403,19,3
184,7,403,5,4
156,38,403,8,5
173,7,403,6,6
183,61,403,9,7
103,60,403,10,8
188,18,403,14,9
176,60,403,12,10
191,18,403,13,11
140,61,403,11,12
181,57,403,7,13
131,57,403,17,14
193,56,403,18,15
192,56,403,16,16
136,50,403,4,17
174,38,403,1,18
180,59,403,0,19
194,59,403,0,20
136,50,404,4,1
174,38,404,20,2
173,7,404,2,3
157,11,404,5,4
161,50,404,16,5
103,60,404,6,6
187,11,404,1,7
107,57,404,13,8
156,38,404,8,9
188,18,404,3,10
183,61,404,7,11
140,61,404,10,12
180,59,404,11,13
176,60,404,9,14
184,7,404,19,15
181,57,404,17,16
194,59,404,12,17
192,56,404,15,18
191,18,404,18,19
193,56,404,14,20
161,50,405,1,1
174,38,405,2,2
156,38,405,6,3
184,7,405,3,4
136,50,405,11,5
180,59,405,4,6
187,11,405,7,7
173,7,405,19,8
183,61,405,8,9
176,60,405,12,10
181,57,405,16,11
107,57,405,17,12
157,11,405,20,13
194,59,405,9,14
188,18,405,13,15
103,60,405,5,16
191,18,405,15,17
140,61,405,10,18
193,56,405,14,19
192,56,405,18,20
174,38,406,1,1
136,50,406,2,2
156,38,406,3,3
184,7,406,4,4
157,11,406,6,5
161,50,406,9,6
173,7,406,5,7
187,11,406,7,8
194,59,406,10,9
140,61,406,18,10
181,57,406,12,11
183,61,406,13,12
107,57,406,15,13
188,18,406,20,14
191,18,406,14,15
193,56,406,16,16
192,56,406,17,17
103,60,406,19,18
176,60,406,11,19
180,59,406,8,20
174,38,407,3,1
136,50,407,2,2
156,38,407,4,3
180,59,407,5,4
184,7,407,8,5
173,7,407,6,6
140,61,407,9,7
107,57,407,10,8
103,60,407,12,9
187,11,407,18,10
181,57,407,11,11
157,11,407,7,12
176,60,407,19,13
183,61,407,20,14
161,50,407,1,15
188,18,407,16,16
191,18,407,13,17
192,56,407,15,18
193,56,407,14,19
194,59,407,17,20
136,50,408,10,1
174,38,408,2,2
161,50,408,1,3
156,38,408,4,4
184,7,408,6,5
173,7,408,3,6
180,59,408,7,7
176,60,408,8,8
103,60,408,12,9
187,11,408,5,10
140,61,408,9,11
107,57,408,0,12
188,18,408,17,13
181,57,408,13,14
194,59,408,15,15
191,18,408,16,16
192,56,408,19,17
193,56,408,18,18
157,11,408,11,19
183,61,408,14,20
136,50,409,1,1
174,38,409,7,2
103,60,409,3,3
156,38,409,11,4
176,60,409,9,5
183,61,409,12,6
173,7,409,5,7
184,7,409,13,8
187,11,409,4,9
140,61,409,10,10
180,59,409,2,11
157,11,409,14,12
194,59,409,8,13
107,57,409,16,14
181,57,409,18,15
193,56,409,19,16
188,18,409,15,17
192,56,409,20,18
191,18,409,17,19
161,50,409,6,20
136,50,410,2,1
174,38,410,1,2
161,50,410,3,3
187,11,410,7,4
156,38,410,0,5
184,7,410,4,6
157,11,410,6,7
173,7,410,8,8
194,59,410,13,9
183,61,410,10,10
107,57,410,14,11
181,57,410,12,12
176,60,410,16,13
188,18,410,15,14
140,61,410,20,15
193,56,410,18,16
180,59,410,5,17
191,18,410,17,18
103,60,410,9,19
192,56,410,19,20
174,38,411,3,1
136,50,411,1,2
187,11,411,7,3
184,7,411,4,4
173,7,411,11,5
157,11,411,6,6
180,59,411,5,7
183,61,411,10,8
176,60,411,9,9
103,60,411,15,10
156,38,411,2,11
194,59,411,20,12
107,57,411,16,13
181,57,411,17,14
140,61,411,0,15
193,56,411,18,16
192,56,411,19,17
161,50,411,8,18
188,18,411,12,19
191,18,411,14,20
136,50,412,2,1
174,38,412,3,2
161,50,412,1,3
156,38,412,4,4
187,11,412,7,5
184,7,412,8,6
176,60,412,6,7
103,60,412,13,8
157,11,412,16,9
180,59,412,9,10
173,7,412,5,11
181,57,412,12,12
140,61,412,10,13
183,61,412,17,14
194,59,412,14,15
188,18,412,11,16
193,56,412,19,17
191,18,412,18,18
192,56,412,20,19
107,57,412,15,20
136,50,413,1,1
174,38,413,2,2
161,50,413,3,3
184,7,413,4,4
156,38,413,8,5
157,11,413,7,6
173,7,413,6,7
187,11,413,9,8
176,60,413,5,9
